Thời gian,Tổng tiền hàng (theo thời gian),Giảm giá (theo thời gian),Doanh thu (theo thời gian),Tổng giá vốn (theo thời gian),Lợi nhuận gộp (theo thời gian),Mã giao dịch,Chi nhánh,Thời gian (theo giao dịch),Tổng tiền hàng (theo giao dịch),Giảm giá (theo giao dịch),Doanh thu (theo giao dịch),Tổng giá vốn (theo giao dịch),Lợi nhuận gộp (theo giao dịch),Mã hàng,Mã vạch,Tên hàng,Thương hiệu,Nhóm hàng(3 Cấp),SL,Giá bán/SP,Giá vốn/SP,Lợi nhuận/SP,Tổng lợi nhuận hàng hóa
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012386.01,BHS Đại Phúc,04/02/2026 08:30:09,"4,020,000",0,"4,020,000","2,949,375","1,070,625",18000854,8935337801056,SUTIKI NRC Hương trà xanh 750g (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,5.0,"32,000.0","22,125.0","9,875.0","49,375"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012385,BHS Đại Phúc,04/02/2026 08:15:12,"28,000",0,"28,000","23,004","4,996",09000992,8936028643177,Mỳ xào hương vị bò bulgogi pho mai cay Koreno (Ly),,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì ăn liền",1.0,"12,000.0","8,204.58","3,795.42","3,795"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012385,BHS Đại Phúc,04/02/2026 08:15:12,"28,000",0,"28,000","23,004","4,996",11001534,8801043064118,Nước Soda Welch'S zero vị cam 355ml*24 (Lon),,Đồ uống>>Nước ngọt>>Nước giải khát,1.0,"16,000.0","14,798.70","1,201.30","1,201"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012384,BHS Đại Phúc,04/02/2026 08:14:23,"15,000",0,"15,000","12,180","2,820",11000558,8936079561819,Nước dừa tươi đóng hộp 330ml (Hộp),,Đồ uống>>Nước ngọt>>Nước giải khát,1.0,"15,000.0","12,180.0","2,820.0","2,820"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012383,BHS Đại Phúc,04/02/2026 08:07:23,"21,000",0,"21,000","18,067","2,933",23000031,8934603000353,Sài gòn dưa lưới (Bao),,Chăm sóc cá nhân>>Gây Hại Sức Khỏe>>Thuốc Lá,1.0,"21,000.0","18,067.0","2,933.0","2,933"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012382,BHS Đại Phúc,04/02/2026 07:59:28,"23,000",0,"23,000","19,557","3,443",12000219,8934804025766,Sua Lua Mach NESTLE MILO 12(4x180ml) Moi (Hộp),NESTLE,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa ca cao",1.0,"8,000.0","6,869.14","1,130.86","1,131"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012382,BHS Đại Phúc,04/02/2026 07:59:28,"23,000",0,"23,000","19,557","3,443",13000849,8935001718093,Kẹo Ngậm MT Grape Disp 12x12x17.5g(35g (Hộp),,"Bánh, kẹo, snack>>Kẹo>>Kẹo",1.0,"15,000.0","12,687.50","2,312.50","2,313"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012381,BHS Đại Phúc,04/02/2026 07:43:11,"45,000",0,"45,000","38,959","6,041",12000816,9356759000046,Sữa tươi tiệt trùng Moozi có đường 180ml (Hộp),,"Sữa, sản phẩm từ sữa",3.0,"11,000.0","9,602.92","1,397.08","4,191"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012381,BHS Đại Phúc,04/02/2026 07:43:11,"45,000",0,"45,000","38,959","6,041",13001143,8938520490600,BÁNH GATO (4 HỘP/ THÙNG) (Gói),,"Bánh, kẹo, snack",1.0,"12,000.0","10,150.0","1,850.0","1,850"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012380,BHS Đại Phúc,04/02/2026 06:49:36,"21,000",0,"21,000","18,067","2,933",23000031,8934603000353,Sài gòn dưa lưới (Bao),,Chăm sóc cá nhân>>Gây Hại Sức Khỏe>>Thuốc Lá,1.0,"21,000.0","18,067.0","2,933.0","2,933"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012379,BHS Đại Phúc,04/02/2026 06:48:36,"71,000",0,"71,000","60,680","10,320",11000376,8934588063060,Aquafina Chai nhựa 1500x12 (Chai),Pepsi,Đồ uống>>Nước ngọt>>Nước giải khát,1.0,"9,000.0","7,866.25","1,133.75","1,134"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012379,BHS Đại Phúc,04/02/2026 06:48:36,"71,000",0,"71,000","60,680","10,320",11000378,8934588063145,Aquafina chai nhựa 355x24 (Chai),Pepsi,Đồ uống>>Nước ngọt>>Nước giải khát,2.0,"5,000.0","3,467.92","1,532.08","3,064"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012379,BHS Đại Phúc,04/02/2026 06:48:36,"71,000",0,"71,000","60,680","10,320",14000380,8936036027488,BánhCPIE Matcha30g_12P_1Y25/8-Hộp (Cái),,"Bánh, kẹo, snack>>Snack, đồ ăn vặt>>Snack Bim bim",1.0,"52,000.0","45,878.0","6,122.0","6,122"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012378,BHS Đại Phúc,04/02/2026 06:44:47,"23,000",0,"23,000","18,069","4,931",13000550,,Kẹo Mút CC Sắc Màu 18Góix58Que(539.4g) (Cái),,"Bánh, kẹo, snack>>Kẹo>>Kẹo",2.0,"1,000.0",0.90,999.10,"1,998"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012378,BHS Đại Phúc,04/02/2026 06:44:47,"23,000",0,"23,000","18,069","4,931",23000031,8934603000353,Sài gòn dưa lưới (Bao),,Chăm sóc cá nhân>>Gây Hại Sức Khỏe>>Thuốc Lá,1.0,"21,000.0","18,067.0","2,933.0","2,933"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012377,BHS Đại Phúc,04/02/2026 06:43:29,"9,000",0,"9,000","7,866","1,134",11000376,8934588063060,Aquafina Chai nhựa 1500x12 (Chai),Pepsi,Đồ uống>>Nước ngọt>>Nước giải khát,1.0,"9,000.0","7,866.25","1,133.75","1,134"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012376,BHS Đại Phúc,03/02/2026 15:47:17,"4,000,000",0,"4,000,000","2,311,782","1,688,218",29000004,,HS01 – Đại Lộc Khai Niên (Set),,Thủ công>>Sự kiện>>Tết,1.0,"350,000.0","189,684.03","160,315.97","160,316"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012376,BHS Đại Phúc,03/02/2026 15:47:17,"4,000,000",0,"4,000,000","2,311,782","1,688,218",29000005,,HS03 - Tấn Tài Tấn Lộc (Set),,Thủ công>>Sự kiện>>Tết,1.0,"600,000.0","346,972.88","253,027.12","253,027"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012376,BHS Đại Phúc,03/02/2026 15:47:17,"4,000,000",0,"4,000,000","2,311,782","1,688,218",29000009,,HS07- Mã Đáo Thành Công (Set),,Thủ công>>Sự kiện>>Tết,1.0,"450,000.0","303,269.94","146,730.06","146,730"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012376,BHS Đại Phúc,03/02/2026 15:47:17,"4,000,000",0,"4,000,000","2,311,782","1,688,218",29000019,,HS12-AN KHANG PHÚC KHỞI (Túi),,Thủ công>>Sự kiện>>Tết,1.0,"200,000.0","113,006.53","86,993.47","86,993"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012376,BHS Đại Phúc,03/02/2026 15:47:17,"4,000,000",0,"4,000,000","2,311,782","1,688,218",29000021,,HS13-CÁT HỶ VIÊN MÃN (Túi),,Thủ công>>Sự kiện>>Tết,5.0,"220,000.0","121,474.07","98,525.93","492,630"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012376,BHS Đại Phúc,03/02/2026 15:47:17,"4,000,000",0,"4,000,000","2,311,782","1,688,218",29000022,,HS14-THANH NHÀN TỰ TẠI (Túi),,Thủ công>>Sự kiện>>Tết,2.0,"250,000.0","136,006.84","113,993.16","227,986"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012376,BHS Đại Phúc,03/02/2026 15:47:17,"4,000,000",0,"4,000,000","2,311,782","1,688,218",29000024,,HS16-AN VỊ ĐỦ ĐẦY (Set),,Thủ công>>Sự kiện>>Tết,1.0,"450,000.0","278,951.84","171,048.16","171,048"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012376,BHS Đại Phúc,03/02/2026 15:47:17,"4,000,000",0,"4,000,000","2,311,782","1,688,218",29000025,,HS17-TỤ HỶ CÁT TƯỜNG (Set),,Thủ công>>Sự kiện>>Tết,1.0,"350,000.0","200,511.71","149,488.29","149,488"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012375,BHS Đại Phúc,03/02/2026 15:09:22,"55,000",0,"55,000","47,868","7,132",15000009,,Cốc giấy 6oz (Dây),,Nhà cửa và đời sống,1.0,"22,000.0","19,386.50","2,613.50","2,614"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012375,BHS Đại Phúc,03/02/2026 15:09:22,"55,000",0,"55,000","47,868","7,132",15000021,,Cốc giấy 7Oz (Dây),,Nhà cửa và đời sống,1.0,"25,000.0","21,375.90","3,624.10","3,624"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012375,BHS Đại Phúc,03/02/2026 15:09:22,"55,000",0,"55,000","47,868","7,132",16000056,8934601002052,Pin con thỏ vỉ AA 4 viên (Vỉ),,Nhà cửa và đời sống>>Văn phòng phẩm>>Đồ dùng Hasu,1.0,"8,000.0","7,105.0",895.0,895
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012374,BHS Đại Phúc,03/02/2026 14:45:45,"510,000",0,"510,000","490,550","19,450",10001056,8936066340632,Xốt Mayonnaise Base Type (Horeca) - Kewpie Xô-3kg*4 (Xô),,"Dầu ăn, nước chấm, gia vị>>Gia vị>>Tương ớt, tương cà, Mayonnaise",3.0,"170,000.0","163,516.50","6,483.50","19,451"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012373.01,BHS Đại Phúc,03/02/2026 14:43:40,"702,000",0,"702,000","644,040","57,960",11000234,8934588012266,Pepsi Lon 235x24 Lốc 6 (Lon),,Đồ uống>>Nước ngọt>>Nước giải khát,48.0,"5,833.33","5,687.68",145.65,"6,991"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012373.01,BHS Đại Phúc,03/02/2026 14:43:40,"702,000",0,"702,000","644,040","57,960",11000236,8934588672118,Pepsi Black Chanh Lon 320x24 lốc 6 (Lon),,Đồ uống>>Nước ngọt>>Nước giải khát,24.0,"7,500.0","6,699.0",801.0,"19,224"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012373.01,BHS Đại Phúc,03/02/2026 14:43:40,"702,000",0,"702,000","644,040","57,960",13000472,9556296305783,Kẹo LOT100 - Gói 150g tổng hợp (Túi),Lotte,"Bánh, kẹo, snack>>Kẹo>>Kẹo",1.0,"22,000.0","14,968.80","7,031.20","7,031"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012373.01,BHS Đại Phúc,03/02/2026 14:43:40,"702,000",0,"702,000","644,040","57,960",13001091,8938506170489,Yến mạch tròn Sữa Túi 250x20 (Túi),,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",4.0,"41,000.0","36,235.50","4,764.50","19,058"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012373.01,BHS Đại Phúc,03/02/2026 14:43:40,"702,000",0,"702,000","644,040","57,960",18000899,9556076012665,Sáp thơm AMBI 180GX12 Hoa Hồng (Hộp),,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Khử mùi và xịt thơm phòng,1.0,"56,000.0","50,344.0","5,656.0","5,656"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012372,BHS Đại Phúc,03/02/2026 14:24:45,"7,000",0,"7,000","2,850","4,150",19000648,8936201851436,Hồ khô 8g CA212 (Lọ),,Nhà cửa và đời sống>>Văn phòng phẩm>>Văn Phòng Phẩm,1.0,"7,000.0","2,850.42","4,149.58","4,150"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012371,BHS Đại Phúc,03/02/2026 13:49:46,"12,000",0,"12,000","9,759","2,241",19000453,8887549037214,Pin Panasonic R6DT/4S-AA (Vỉ),,Chăm sóc nhà cửa>>Chăm sóc nhà cửa khác>>Pin các loại,1.0,"12,000.0","9,759.25","2,240.75","2,241"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012370,BHS Đại Phúc,03/02/2026 13:44:27,"70,000",0,"70,000","64,453","5,547",18000501,7610700600863,Kẹo thảo mộc Swiss Herb hiệu Ricola 100g (Cái),,"Bánh, kẹo, snack>>Kẹo>>Kẹo",1.0,"70,000.0","64,452.50","5,547.50","5,548"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012369,BHS Đại Phúc,03/02/2026 12:19:43,"15,000",0,"15,000","12,687","2,313",09000322,8936010681545,Cung Đình Kool BBQ hương vị sườn nướng kiểu Hàn Quốc 12 thố tròn Việt Nam (Hộp),Cung Đình,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì, bún, phở, cháo ăn liên, bánh gạo",1.0,"15,000.0","12,686.94","2,313.06","2,313"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012368,BHS Đại Phúc,03/02/2026 12:02:34,"91,800",0,"91,800","116,871","-25,071",11000271,8935358700017,Pororo hương dâu 235ml (Chai),Unilever,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa tươi",1.0,"17,000.0","15,022.0","1,978.0","1,978"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012368,BHS Đại Phúc,03/02/2026 12:02:34,"91,800",0,"91,800","116,871","-25,071",12000144,8934673573320,STTT đường VNM -TP 110ml ĐB (Hộp),Vinamilk,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa tươi 1",4.0,"5,075.0","3,420.14","1,654.86","6,619"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012368,BHS Đại Phúc,03/02/2026 12:02:34,"91,800",0,"91,800","116,871","-25,071",12000237,8934804044453,MILO Uong Lien 12(4x110ml) MOI KM (Hộp),,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa ca cao",12.0,"1,833.33","5,295.26","-3,461.93","-41,543"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012368,BHS Đại Phúc,03/02/2026 12:02:34,"91,800",0,"91,800","116,871","-25,071",12000409,8934614015025,Fami canxi hộp 200ml x 36 hộp (Hộp),Fami,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa hạt",6.0,"4,666.67","3,439.88","1,226.79","7,361"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012368,BHS Đại Phúc,03/02/2026 12:02:34,"91,800",0,"91,800","116,871","-25,071",13000576,8934677000440,Lotte Xyliton Strawberry mint vỷ 11.6 g 15 vỉ/ hộp (Vỉ),,"Bánh, kẹo, snack>>Kẹo>>Kẹo",1.0,"4,500.0","3,985.78",514.22,514
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012367,BHS Đại Phúc,03/02/2026 11:55:51,"15,000",0,"15,000","12,687","2,313",09000322,8936010681545,Cung Đình Kool BBQ hương vị sườn nướng kiểu Hàn Quốc 12 thố tròn Việt Nam (Hộp),Cung Đình,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì, bún, phở, cháo ăn liên, bánh gạo",1.0,"15,000.0","12,686.94","2,313.06","2,313"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012366,BHS Đại Phúc,03/02/2026 11:55:19,"165,000",0,"165,000","134,995","30,005",12000875,4903308014440,Cheese Dessert (Hộp(BlueBerry)),QBB,"Sữa, sản phẩm từ sữa>>Sản phẩm từ sữa khác>>Phô mai",1.0,"85,000.0","63,945.0","21,055.0","21,055"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012366,BHS Đại Phúc,03/02/2026 11:55:19,"165,000",0,"165,000","134,995","30,005",13000995,8936213430568,Khô Mix ( Gà-Mực-Heo) 300g (Hộp),,"Bánh, kẹo, snack>>Snack, đồ ăn vặt>>Snack các loại",1.0,"80,000.0","71,050.0","8,950.0","8,950"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012365,BHS Đại Phúc,03/02/2026 11:55:13,"24,000",0,"24,000","16,748","7,252",09000696,8936057560254,Trứng gà ăn liền Devi túi 10 quả - vị Thường (Quả),,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì, bún, phở, cháo ăn liên, bánh gạo",3.0,"8,000.0","5,582.50","2,417.50","7,253"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012364,BHS Đại Phúc,03/02/2026 11:51:13,"105,000",0,"105,000","96,425","8,575",13000195,8938528224573,Hạnh nhân 300g (Hộp),,"Bánh, kẹo, snack>>Snack, đồ ăn vặt>>Snack các loại",1.0,"105,000.0","96,425.0","8,575.0","8,575"
03/02/2026,"6,300,300",0,"6,300,300","4,529,439","1,770,861",HD012363,BHS Đại Phúc,03/02/2026 11:51:02,"140,000",0,"140,000","133,101","6,899",04000723,8935337899602,Hasu Giấy ăn rút cao cấp gói 500 tờ/5x8 (Gói),HaSu,Chăm sóc cá nhân>>Chăm sóc cá nhân khác>>Chăm Sóc Cá Nhân Hasu,1.0,"19,012.0","18,000.0","1,012.0","1,012"
