Loại hàng,Nhóm hàng(3 Cấp),Mã hàng,Mã vạch,Tên hàng,Thương hiệu,Giá bán,Giá vốn,Tồn kho,Đặt NCC,KH đặt,Dự kiến hết hàng,Tồn nhỏ nhất,Tồn lớn nhất,ĐVT,Mã ĐVT Cơ bản,Quy đổi,Thuộc tính,Mã HH Liên quan,"Hình ảnh (url1,url2...)",Quản lý lô-hạn sử dụng,Trọng lượng,Tích điểm,Đang kinh doanh,Được bán trực tiếp,Mô tả,Mẫu ghi chú,Vị trí,Hàng thành phần,Lô 1,Hạn sử dụng 1,Tồn 1
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa hạt",12000406,8934614031346,Sữa đậu nành Fami Green Soy rất ít đường (36h/thùng) 200ml,Fami,"6,000.0","5,144.07",0.0,0.0,0.0,0 ngày,24.0,48.0,Hộp,,1.0,,,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa hạt",12000406-1,,Sữa đậu nành Fami Green Soy rất ít đường (36h/thùng) 200ml,Fami,"36,000.0","30,864.42",0.0,0.0,0.0,0 ngày,4.0,8.0,Lốc,12000406,6.0,,12000406,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa hạt",12000406-2,,Sữa đậu nành Fami Green Soy rất ít đường (36h/thùng) 200ml,Fami,"205,000.0","185,186.52",0.0,0.0,0.0,0 ngày,0.667,1.333,Thùng,12000406,36.0,,12000406,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa hạt",12000405,8934614031322,Fami Green Soy không bổ sung Đường 180ml x 36 hộp,Fami,"5,500.0","4,872.0",0.0,0.0,0.0,0 ngày,24.0,48.0,Cái,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/12/08/bachhoabn/4a78ceb3ae1b4fc0825bbc50730965ce.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa hạt",12000405-1,,Fami Green Soy không bổ sung Đường 180ml x 36 hộp,Fami,"33,000.0","29,232.0",0.0,0.0,0.0,0 ngày,4.0,8.0,Lốc,12000405,6.0,,12000405,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa hạt",12000405-2,,Fami Green Soy không bổ sung Đường 180ml x 36 hộp,Fami,"190,000.0","175,392.0",0.0,0.0,0.0,0 ngày,0.667,1.333,Thùng,12000405,36.0,,12000405,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa hạt",12000397,8934614030189,Sữa đậu nành Fami Go vị đậu đỏ nếp cẩm 200ml/36h,Fami,"6,000.0","5,144.07",0.0,0.0,0.0,0 ngày,24.0,48.0,Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/12/08/bachhoabn/9ad9fb21502d4847afd10472f5160387.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa hạt",12000397-1,,Sữa đậu nành Fami Go vị đậu đỏ nếp cẩm 200ml/36h,Fami,"36,000.0","30,864.42",0.0,0.0,0.0,0 ngày,4.0,8.0,Lốc,12000397,6.0,,12000397,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa hạt",12000397-2,,Sữa đậu nành Fami Go vị đậu đỏ nếp cẩm 200ml/36h,Fami,"205,000.0","185,186.52",0.0,0.0,0.0,0 ngày,0.667,1.333,Thùng,12000397,36.0,,12000397,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa đặc>>Sữa đặc",12000014,8934673302814,SĐCĐ Ông Thọ đỏ vỉ 40g.,Vinamilk,"5,000.0","4,060.0",0.0,0.0,0.0,0 ngày,108.0,108.0,Cái,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/12/08/bachhoabn/72d41f845ec94ded9097ba4d03d3a102.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa đặc>>Sữa đặc",12000014-1,,SĐCĐ Ông Thọ đỏ vỉ 40g.,Vinamilk,"150,000.0","121,800.0",0.0,0.0,0.0,0 ngày,3.60,3.60,Thùng,12000014,30.0,,12000014,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa đặc",12000013,8934673312509,Vinamilk Ông Thọ 380g,Vinamilk,"25,000.0","23,842.35",0.0,0.0,0.0,0 ngày,24.0,24.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/13/bachhoabn/09f69a73ec2a4387b04a6d8cb884680e.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa đặc",12000013-1,,Vinamilk Ông Thọ 380g,Vinamilk,"1,240,000.0","1,144,432.80",0.0,0.0,0.0,0 ngày,0.50,0.50,Thùng,12000013,48.0,,12000013,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa đặc>>Sữa đặc",12000012,8934673310505,Sữa Ông Thọ trắng380g/48,Vinamilk,"31,000.0","30,419.55",0.0,0.0,0.0,0 ngày,24.0,24.0,Hộp,,1.0,,,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa đặc>>Sữa đặc",12000012-1,,Sữa Ông Thọ trắng380g/48,Vinamilk,"1,582,000.0","1,460,138.40",0.0,0.0,0.0,0 ngày,0.50,0.50,Thùng,12000012,48.0,,12000012,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa đặc>>Sữa đặc",12000009,8934673300155,Creamer đặc có đường NSPN xanh biển 380g,,"22,000.0","19,386.50",0.0,0.0,0.0,0 ngày,24.0,24.0,Cái,,1.0,,,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa đặc>>Sữa đặc",12000009-1,,Creamer đặc có đường NSPN xanh biển 380g,,"528,000.0","465,276.0",0.0,0.0,0.0,0 ngày,1.0,1.0,Thùng,12000009,24.0,,12000009,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa bột>>Sữa pha sẵn",12000242,8934673100823,SUDD Optimum Gold 110ml-KM,,"10,500.0","9,236.50",0.0,0.0,0.0,0 ngày,32.0,48.0,Cái,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/12/08/bachhoabn/359e41fd1225458cabe47de313743699.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa bột>>Sữa pha sẵn",12000242-1,,SUDD Optimum Gold 110ml-KM,,"126,000.0","110,838.0",0.0,0.0,0.0,0 ngày,2.667,4.0,Thùng,12000242,12.0,,12000242,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa bột>>Sữa pha sẵn",12000232,8934673100618,SUDD Dielac Grow Plus 110ml (KM),,"10,000.0","8,830.50",0.0,0.0,0.0,0 ngày,32.0,48.0,Cái,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/12/08/bachhoabn/8cc8c437dde04f49b846dd01d32940da.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa bột>>Sữa pha sẵn",12000232-1,,SUDD Dielac Grow Plus 110ml (KM),,"40,000.0","35,322.0",0.0,0.0,0.0,0 ngày,8.0,12.0,Vỉ,12000232,4.0,,12000232,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa bột>>Sữa pha sẵn",12000232-2,,SUDD Dielac Grow Plus 110ml (KM),,"480,000.0","423,864.0",0.0,0.0,0.0,0 ngày,0.667,1.0,Thùng,12000232,48.0,,12000232,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa ca cao",12000212,8934804054018,TPBS Sua Lua Mach Nestle MILO A2 12(4x110ml),,"6,000.0","4,927.83",0.0,0.0,0.0,0 ngày,3.0,8.0,Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/10/17/bachhoabn/040722d64c4e4b369b4815205b78bff2.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa ca cao",12000212-2,8934804020235,TPBS Sua Lua Mach Nestle MILO A2 12(4x110ml),,"6,000.0","4,927.83",0.0,0.0,0.0,0 ngày,3.0,8.0,Hộp1,12000212,1.0,,12000212,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa ca cao",12000212-3,,TPBS Sua Lua Mach Nestle MILO A2 12(4x110ml),,"288,000.0","236,535.84",0.0,0.0,0.0,0 ngày,0.063,0.167,Thùng,12000212,48.0,,12000212,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa ca cao",12000212-1,,TPBS Sua Lua Mach Nestle MILO A2 12(4x110ml),,"22,000.0","19,711.32",0.0,0.0,0.0,0 ngày,0.750,2.0,Lốc,12000212,4.0,,12000212,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa bột>>Sữa các loại Hasu",12000656,8934614030844,Sữa đậu nành Fami vị Sữa Dừa nguyên chất 200ml,Fami,"5,000.0","4,365.62",0.0,0.0,0.0,0 ngày,8.0,16.0,Hộp,,1.0,,,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa bột>>Sữa các loại Hasu",12000656-1,,Sữa đậu nành Fami vị Sữa Dừa nguyên chất 200ml,Fami,"30,000.0","26,193.72",0.0,0.0,0.0,0 ngày,1.333,2.667,Lốc,12000656,6.0,,12000656,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa bột>>Sữa các loại Hasu",12000656-2,,Sữa đậu nành Fami vị Sữa Dừa nguyên chất 200ml,Fami,"170,000.0","157,162.32",0.0,0.0,0.0,0 ngày,0.222,0.444,Thùng,12000656,36.0,,12000656,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa ca cao",12000219,8934804025766,Sua Lua Mach NESTLE MILO 12(4x180ml) Moi,NESTLE,"8,000.0","6,869.14",0.0,0.0,0.0,0 ngày,36.0,48.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/22/bachhoabn/5309017b8fc24d5ea6064decbeccd319.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa ca cao",12000219-1,,Sua Lua Mach NESTLE MILO 12(4x180ml) Moi,NESTLE,"30,000.0","27,476.56",0.0,0.0,0.0,0 ngày,9.0,12.0,Lốc,12000219,4.0,,12000219,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sữa nước các loại>>Sữa ca cao",12000219-2,8934804025773,Sua Lua Mach NESTLE MILO 12(4x180ml) Moi,NESTLE,"345,000.0","329,718.72",0.0,0.0,0.0,0 ngày,0.750,1.0,Thùng,12000219,48.0,,12000219,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000564,8938551853061,Cafe muối (20gram x 10 gói),,"60,000.0","50,750.0",0.0,0.0,0.0,0 ngày,12.0,12.0,Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/09/29/bachhoabn/fb61cc83cac24002876e9f7c53594743.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000564-1,,Cafe muối (20gram x 10 gói),,"2,880,000.0","2,436,000.0",0.0,0.0,0.0,0 ngày,0.250,0.250,Thùng,11000564,48.0,,11000564,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000571,8936010530409,Trà Ô long (Nhãn hiệu Cozy)(25 gói*2g),Cozy,"37,000.0","34,002.50",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/8752a46aff824ce4a7e650791f6d9c91.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000571-1,,Trà Ô long (Nhãn hiệu Cozy)(25 gói*2g),Cozy,"1,474,000.0","1,360,100.0",0.0,0.0,0.0,0 ngày,0.250,0.250,Thùng,11000571,40.0,,11000571,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000570,8936010531048,Trà hương đào (Nhãn hiệu Cozy)(20 gói*2g),Cozy,"32,000.0","29,942.70",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/f39ec4cc868d4b8da70d89f8532dc516.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000570-1,,Trà hương đào (Nhãn hiệu Cozy)(20 gói*2g),Cozy,"1,298,000.0","1,197,708.0",0.0,0.0,0.0,0 ngày,0.250,0.250,Thùng,11000570,40.0,,11000570,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000569,8936010531307,Cozy Vải - Cozy Ice Tea (16 gói* 15g),Cozy,"32,000.0","28,927.50",0.0,0.0,0.0,0 ngày,0.0,0.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/bee21d23cb064a4d8edbd2bb99e2017e.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000569-1,,Cozy Vải - Cozy Ice Tea (16 gói* 15g),Cozy,"1,254,000.0","1,157,100.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,11000569,40.0,,11000569,,0,0.0,1,1,1,,,,,,,
Hàng hóa,Đồ uống>>Nước ngọt>>Nước giải khát,11000504,8934683009321,Cà phê VCF 3in1 Gold Original 24 hộp x 18stick x 17gr,,"55,000.0","48,517.0",0.0,0.0,0.0,0 ngày,14.0,14.0,Cái,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/b068b6e10e0c467286f82e116681999a.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Coffee",11000132,8934804051512,NESCAFE 3in1 Rang Dam Hop 24(18x16g) MYW,,"67,000.0","64,351.0",0.0,0.0,0.0,0 ngày,14.0,14.0,Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/09/29/bachhoabn/3cf03c4533aa44918d46ada3c42a132e.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Coffee",11000132-1,,NESCAFE 3in1 Rang Dam Hop 24(18x16g) MYW,,"1,674,000.0","1,544,424.0",0.0,0.0,0.0,0 ngày,0.583,0.583,Thùng,11000132,24.0,,11000132,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Coffee",11000131,8934804051345,NESCAFE 3in1 Nguyen Ban Hop 24(18x16g) Harmony,,"67,000.0","64,351.0",0.0,0.0,0.0,0 ngày,14.0,14.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/12/bachhoabn/75a691d1581b412b920ec9eb0475705b.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Coffee",11000131-1,,NESCAFE 3in1 Nguyen Ban Hop 24(18x16g) Harmony,,"1,674,000.0","1,544,424.0",0.0,0.0,0.0,0 ngày,0.583,0.583,Thùng,11000131,24.0,,11000131,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Coffee",11000130,8934804027388,NESCAFE CAFE VIET HOP 24(15x16g) MYW,,"65,000.0","59,986.50",0.0,0.0,0.0,0 ngày,12.0,12.0,Cái,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/12/bachhoabn/7bb1d62457374ff399f9f64a65b4a99b.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Coffee",11000130-1,,NESCAFE CAFE VIET HOP 24(15x16g) MYW,,"1,704,000.0","1,439,676.0",0.0,0.0,0.0,0 ngày,0.50,0.50,Thùng,11000130,24.0,,11000130,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000128,8935024123287,Cà phê G7 3in1 - Hộp 21,Trung nguyên,"70,000.0","67,147.42",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/09/29/bachhoabn/1581878bd2974b87ba376ee508e680cf.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000128-1,,Cà phê G7 3in1 - Hộp 21,Trung nguyên,"1,680,000.0","1,611,538.08",0.0,0.0,0.0,0 ngày,0.417,0.417,Thùng,11000128,24.0,,11000128,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000127,8935024122310,Cà phê G7 3in1 - Hộp 18 gói 16gr,Trung nguyên,"65,000.0","60,053.49",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/09/29/bachhoabn/8dec12c23ca84c68afecdd6a15bf1c07.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000127-1,,Cà phê G7 3in1 - Hộp 18 gói 16gr,Trung nguyên,"1,560,000.0","1,441,283.76",0.0,0.0,0.0,0 ngày,0.417,0.417,Thùng,11000127,24.0,,11000127,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000113,8935024120187,Cà phê G7 2in Hộp 15 gói,,"36,000.0","33,982.20",0.0,0.0,0.0,0 ngày,18.0,18.0,Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/09/29/bachhoabn/a11937e611fb4faab0b7d694d7721285.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000113-1,,Cà phê G7 2in Hộp 15 gói,,"864,000.0","815,572.80",0.0,0.0,0.0,0 ngày,0.750,0.750,Thùng,11000113,24.0,,11000113,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000114,8935024123966,G7 Gu mạnh 3 in 1 hộp 12g/24,Trung nguyên,"70,000.0","64,452.50",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/09/29/bachhoabn/a4fa05dbd6d34810a4d1c3a03b5ee9f1.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000114-1,,G7 Gu mạnh 3 in 1 hộp 12g/24,Trung nguyên,"1,752,000.0","1,546,860.0",0.0,0.0,0.0,0 ngày,0.417,0.417,Thùng,11000114,24.0,,11000114,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000112,8935024129357,Cafe G7 3 in1 gói 50x16/10,Trung nguyên,"167,000.0","166,622.40",0.0,0.0,0.0,0 ngày,8.0,8.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/16/bachhoabn/ed9035984fdb42f0803ad856b3a764a7.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000112-1,,Cafe G7 3 in1 gói 50x16/10,Trung nguyên,"1,806,000.0","1,666,224.0",0.0,0.0,0.0,0 ngày,0.80,0.80,Thùng,11000112,10.0,,11000112,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000103,8934683007037,Cà phê Wake up Hương chồn 20 hộp x 18stick x 17gr,,"53,000.0","47,945.70",0.0,0.0,0.0,0 ngày,12.0,12.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/1367c60d2c6143eebb38a4776247355b.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000103-1,,Cà phê Wake up Hương chồn 20 hộp x 18stick x 17gr,,"1,060,000.0","958,914.0",0.0,0.0,0.0,0 ngày,0.60,0.60,Thùng,11000103,20.0,,11000103,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Coffee",11000081,8720608618163,LIPTON ICETEA CHANH_LY THUY TINH ONG HUT,Lipton,"30,000.0","64,959.72",0.0,0.0,0.0,0 ngày,8.0,8.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/f2b7075448a747429c771253308f6572.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Coffee",11000081-1,,LIPTON ICETEA CHANH_LY THUY TINH ONG HUT,Lipton,"2,112,000.0","1,948,791.60",0.0,0.0,0.0,0 ngày,0.267,0.267,Thùng,11000081,30.0,,11000081,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000079,8936010531338,Trà Cozy IceTea sâm bí đao 240gr (16 gói*15gr)/30,Cozy,"32,000.0","28,927.62",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/09/29/bachhoabn/1580e0d25a364780843f67dd23078f77.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000079-1,,Trà Cozy IceTea sâm bí đao 240gr (16 gói*15gr)/30,Cozy,"941,000.0","867,828.60",0.0,0.0,0.0,0 ngày,0.333,0.333,Thùng,11000079,30.0,,11000079,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000078,8936010531888,Trà ổi hồng - Cozy Ice Tea (16 gói*15g),Cozy,"32,000.0","28,927.62",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/e91581ec0b77445f873c8f205b274e8a.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000078-1,,Trà ổi hồng - Cozy Ice Tea (16 gói*15g),Cozy,"941,000.0","867,828.60",0.0,0.0,0.0,0 ngày,0.333,0.333,Thùng,11000078,30.0,,11000078,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000077,8936010531161,Trà Cozy IceTea dâu 240gr (16 gói*15gr)/30,Cozy,"32,000.0","28,927.62",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/6781513ca93543bd92360e23f984a791.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000077-1,,Trà Cozy IceTea dâu 240gr (16 gói*15gr)/30,Cozy,"960,000.0","867,828.60",0.0,0.0,0.0,0 ngày,0.333,0.333,Thùng,11000077,30.0,,11000077,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Coffee",11000076,8936010530713,Trà đào - Cozy Ice tea ( 16 gói *15g),Cozy,"32,000.0","28,927.62",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/35d66e0c645145d2bd4c6fd2174e8f57.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Coffee",11000076-1,,Trà đào - Cozy Ice tea ( 16 gói *15g),Cozy,"941,000.0","867,828.60",0.0,0.0,0.0,0 ngày,0.333,0.333,Thùng,11000076,30.0,,11000076,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000015,8936010530102,Trà hương sen (Nhãn hiệu cozy) (25 gói *2g),Cozy,"32,000.0","28,927.62",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/f4cc432420e24cee89b5fd2c5763bfce.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000015-1,,Trà hương sen (Nhãn hiệu cozy) (25 gói *2g),Cozy,"384,000.0","347,131.44",0.0,0.0,0.0,0 ngày,0.833,0.833,Thùng,11000015,12.0,,11000015,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000009,8936010531147,Trà Cozy Ice Tea chanh leo 240gr (16 gói*15gr)/30,Cozy,"32,000.0","28,927.62",0.0,0.0,0.0,0 ngày,10.0,10.0,Hộp,,1.0,,,https://cdn-images.kiotviet.vn/2025/09/10/bachhoabn/72470385fcf34fd6a7cd81e9280c8285.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Trà>>Trà, Cà phê, cacao",11000009-1,,Trà Cozy Ice Tea chanh leo 240gr (16 gói*15gr)/30,Cozy,"960,000.0","867,828.60",0.0,0.0,0.0,0 ngày,0.333,0.333,Thùng,11000009,30.0,,11000009,,0,0.0,1,1,1,,,,,,,
Hàng hóa,Đồ uống>>Thức uống dinh dưỡng>>Nước yến tổng hợp,11000654,8936234030136,"Yến Nuvi chưng đường phèn, HỘP QUÀ 150ML - 6 hũ",,"278,500.0","245,833.0",0.0,0.0,0.0,0 ngày,3.0,8.0,Cái,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/10/04/bachhoabn/deef7a2aec1b4ce48ab88ffb95d11001.png,0,0.0,1,1,1,,,,,,,
Hàng hóa,Đồ uống>>Thức uống dinh dưỡng>>Nước yến tổng hợp,11000654-1,,"Yến Nuvi chưng đường phèn, HỘP QUÀ 150ML - 6 hũ",,"2,228,000.0","1,966,664.0",0.0,0.0,0.0,0 ngày,0.375,1.0,Thùng,11000654,8.0,,11000654,,0,0.0,1,1,1,,,,,,,
Hàng hóa,Đồ uống>>Thức uống dinh dưỡng>>Nước yến tổng hợp,11000653,8936234030174,"Yến Nuvi chưng sâm ngọc linh, HỘP QUÀ 150ML- 6 hũ",,"278,500.0","245,833.0",0.0,0.0,0.0,0 ngày,3.0,8.0,Cái,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2025/10/04/bachhoabn/182d3138b5f14e1386c0ab45391a46e8.png,0,0.0,1,1,1,,,,,,,
